Time t / s,Events N,Channel n,Energy E / keV,Voltage U / V,gain (unitless)
,8,1193,1193,,
,2,1194,1194,,
,6,1195,1195,,
,3,1196,1196,,
,8,1197,1197,,
,12,1198,1198,,
,6,1199,1199,,
,2,1200,1200,,
,8,1201,1201,,
,4,1202,1202,,
,6,1203,1203,,
,4,1204,1204,,
,6,1205,1205,,
,7,1206,1206,,
,5,1207,1207,,
,8,1208,1208,,
,4,1209,1209,,
,4,1210,1210,,
,5,1211,1211,,
,9,1212,1212,,
,3,1213,1213,,
,4,1214,1214,,
,5,1215,1215,,
,10,1216,1216,,
,5,1217,1217,,
,6,1218,1218,,
,7,1219,1219,,
,9,1220,1220,,
,3,1221,1221,,
,11,1222,1222,,
,1,1223,1223,,
,2,1224,1224,,
,2,1225,1225,,
,7,1226,1226,,
,7,1227,1227,,
,6,1228,1228,,
,10,1229,1229,,
,7,1230,1230,,
,4,1231,1231,,
,7,1232,1232,,
,5,1233,1233,,
,3,1234,1234,,
,6,1235,1235,,
,10,1236,1236,,
,2,1237,1237,,
,3,1238,1238,,
,3,1239,1239,,
,6,1240,1240,,
,2,1241,1241,,
,9,1242,1242,,
,5,1243,1243,,
,11,1244,1244,,
,6,1245,1245,,
,2,1246,1246,,
,5,1247,1247,,
